;created_at;sentiment_word_count;sentiment_comparative;sentiment_score;sentiment_positive_count;sentiment_tokens;text;_msgid;retweet_count;sentiment_negative_count
546;Wed Feb 01 05:51:30 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;a80a4882.36e718;0.0;5.0
547;Wed Feb 01 05:54:20 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;cd256044.12ac5;0.0;4.0
548;Wed Feb 01 05:52:23 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;a3101bd4.789e88;0.0;4.0
549;Wed Feb 01 05:52:41 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;854a1484.1afad8;0.0;4.0
550;Wed Feb 01 05:57:43 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;ebfe10b8.70b2e;0.0;4.0
551;Wed Feb 01 05:57:32 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";de4f23af.56202;0.0;1.0
552;Wed Feb 01 05:58:35 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";a2c3e846.425d78;0.0;1.0
553;Wed Feb 01 06:00:54 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";bc2655dc.c5dcc8;0.0;1.0
554;Wed Feb 01 06:03:16 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";53de668d.7bf998;0.0;1.0
555;Wed Feb 01 06:14:27 +0000 2017;7.0;-8.333333333333332;-2.0;1.0;24.0;@BBCNewsnight Shocking non story shows clear #remain  #BBCBias . So,  Daily Mail pro #brexit b4 AND after falling out with #davidcameron ?!;5d942f43.70ccc;0.0;2.0
556;Wed Feb 01 06:08:39 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";350fbff8.37e51;0.0;0.0
557;Wed Feb 01 06:14:13 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";e917c65f.3e66f8;0.0;0.0
558;Wed Feb 01 06:16:45 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";99c058d4.ab9418;0.0;0.0
559;Wed Feb 01 06:13:35 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";dd5921a8.a0a9f;0.0;3.0
560;Wed Feb 01 06:18:39 +0000 2017;7.0;-15.0;-3.0;3.0;20.0;Stupid ignorant people.\nU want to help refugee help them in their own country \nIsn't brexit worse blocking even nor… https://t.co/qOJiVyr5EB;a5e8083f.1b7148;0.0;4.0
561;Wed Feb 01 06:19:31 +0000 2017;7.0;76.92307692307693;10.0;4.0;13.0;RT @Arron_banks: Like that rich , happy , prosperous country Switzerland 🇨🇭 https://t.co/qKIuB67c6x;4caaed42.2d1454;0.0;0.0
562;Wed Feb 01 06:18:07 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";73ec9bf9.a7abc4;0.0;0.0
563;Wed Feb 01 06:19:30 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";6f7146e0.c908a8;0.0;0.0
564;Wed Feb 01 06:19:38 +0000 2017;5.0;-24.0;-6.0;0.0;25.0;@JamesTurner37 have our Brexit and Trump lessons fallen only upon the deaf daft or dumb ? Or must we demand action of the representatives ?;9d1acf72.ca648;0.0;3.0
565;Wed Feb 01 06:28:32 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;730e8e74.3f21f;0.0;4.0
566;Wed Feb 01 06:32:15 +0000 2017;6.0;-8.0;-2.0;0.0;25.0;UK faces  #inequality  of #Thatcher  years, same old Tory values.  Let them eat cake.  As #Brexit burns the poor. \n\nhttps://t.co/bX0n6jWgul;5d661a0d.d4fa94;0.0;1.0
567;Wed Feb 01 06:28:03 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";5682ebef.4e93d4;0.0;0.0
568;Wed Feb 01 06:30:46 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;92ee65ed.85a7c8;0.0;1.0
569;Wed Feb 01 06:32:08 +0000 2017;5.0;4.0;1.0;2.0;25.0;So much for a former deputy PM who   cares about democracy. Isn't liberal to want to slow down or hinder #Brexit, @nick_clegg #brexitbill;796f46ef.0f5ce8;0.0;1.0
570;Wed Feb 01 06:41:12 +0000 2017;7.0;-14.285714285714285;-2.0;3.0;14.0;These violent delights have violent ends\nAnd in their triumph die, like fire and powder...\nhttps://t.co/x3aC5Dxk4I;3e8c55c6.5f66fa;0.0;4.0
571;Wed Feb 01 06:43:13 +0000 2017;6.0;0.0;0.0;3.0;23.0;@OliverKamm @PolitPlato he is a liar. Labour supported leave in huge numbers. Brexit cross party movement. Ken has own £ interests in EU;43f76693.e39898;0.0;2.0
572;Wed Feb 01 06:42:32 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;252599e8.461186;0.0;4.0
573;Wed Feb 01 06:45:16 +0000 2017;6.0;-5.0;-1.0;2.0;20.0;RT @Fergoodness: Interesting. Aberdeen sends 61% of exports to EU. Tory Hard Brexit would devastate region already feeling pressure… ;ec05b499.4b6be8;0.0;3.0
574;Wed Feb 01 06:46:08 +0000 2017;6.0;-5.0;-1.0;2.0;20.0;RT @Fergoodness: Interesting. Aberdeen sends 61% of exports to EU. Tory Hard Brexit would devastate region already feeling pressure… ;30931a39.e90926;0.0;3.0
575;Wed Feb 01 06:51:35 +0000 2017;7.0;-32.0;-8.0;0.0;25.0;RT @yllekonadnerb: The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https:/…;35c6dc52.cbc514;0.0;4.0
576;Wed Feb 01 06:53:57 +0000 2017;7.0;-32.0;-8.0;0.0;25.0;RT @yllekonadnerb: The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https:/…;3950c8e1.4dcee8;0.0;4.0
577;Wed Feb 01 06:55:35 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;12c78463.8daacc;0.0;4.0
578;Wed Feb 01 06:57:17 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;fde75cb1.797e6;0.0;4.0
579;Wed Feb 01 06:51:08 +0000 2017;5.0;-32.0;-8.0;0.0;25.0;Remoaner MPs gear up for desperate Brexit battle in the House of Commons despite David Davis warning of public wrath if they block Article …;4453d031.6cd87;0.0;4.0
580;Wed Feb 01 07:02:16 +0000 2017;8.0;0.0;0.0;0.0;44.0;RT @MitchBenn: W H A T   T H E  H E L L  I S W R O N G  W I T H  \nT H E S E   P E O P L E https://t.co/go43VYcRVC;9f9124cd.8d7d28;0.0;0.0
581;Wed Feb 01 07:05:34 +0000 2017;7.0;-32.0;-8.0;0.0;25.0;RT @yllekonadnerb: The Mail is a Fascist Newspaper and always has been .. Idiot CameMoran is also a Fascist ... ergo...  False News https:/…;7753df91.4c844;0.0;4.0
582;Wed Feb 01 06:57:48 +0000 2017;6.0;-28.000000000000004;-7.0;1.0;25.0;RT @mikelallen6: The labour party who are so upset about an imaginary Muslim ban must be reminded they supported an illegal war in I… ;c64bf5b8.1872e8;0.0;4.0
583;Wed Feb 01 06:58:31 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;529852f8.00889c;0.0;4.0
584;Wed Feb 01 06:58:57 +0000 2017;6.0;-5.0;-1.0;2.0;20.0;RT @Fergoodness: Interesting. Aberdeen sends 61% of exports to EU. Tory Hard Brexit would devastate region already feeling pressure… ;3b23f3f8.386f0c;0.0;3.0
585;Wed Feb 01 07:12:04 +0000 2017;7.0;0.0;0.0;0.0;23.0;😊 30.9 😵 25.6 😶 17.5 😓 9.7 😒 7.8 😋 5.8  Brexit: MPs set for vote on triggering talks wi https://t.co/rOA06q5L3X;9a8c7c8d.8758c;0.0;0.0
586;Wed Feb 01 07:14:10 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;d00057c7.a47fa8;0.0;5.0
587;Wed Feb 01 07:07:46 +0000 2017;6.0;-33.33333333333333;-8.0;2.0;24.0;"@thetimes UK made a huge &amp; costly error for Brexit. Now compounds mess with tacit acceptance of bombast, fraud and groping to host trump.";8fc8e0b1.6a9f4;0.0;4.0
588;Wed Feb 01 07:14:50 +0000 2017;6.0;-33.33333333333333;-7.0;1.0;21.0;Stupid stupid stupid stupid.. I mean why? We need to be leading in such areas not falling behind.\nTories turning us… https://t.co/jPEg2MzEoy;8d9f012d.bfabe;0.0;5.0
589;Wed Feb 01 07:16:16 +0000 2017;6.0;-5.0;-1.0;3.0;20.0;RT @ChrisRaple: Why won't remain MPs support sensible amendments? There is no rush but like fools accept PMs panic. https://t.co/xk9LRQa7oj;3b983a05.999606;0.0;3.0
590;Wed Feb 01 07:23:48 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;3065d7b9.ab3bc8;0.0;5.0
591;Wed Feb 01 07:21:35 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;"RT @AndrewzCooper: Worse, the PM agrees. No matter how disastrous the consequences might turn out to be the ""will of the people"" is pa… ";eb4d3c91.32893;0.0;3.0
592;Wed Feb 01 07:24:03 +0000 2017;6.0;-14.285714285714285;-3.0;0.0;21.0;The people said (roughly)  1/3 In,  1/3 Out,  1/3 Don't know or can't be bothered.  #Undecided https://t.co/qYZV2zNeyh;b313645b.b5f138;0.0;2.0
593;Wed Feb 01 07:19:03 +0000 2017;5.0;-7.6923076923076925;-2.0;2.0;26.0;RT @Robert___Harris: Labour position on Article 50 is insane. If Brexit is a success they will get no credit, if it fails they will share t…;ccfd2d48.ce79f;0.0;3.0
594;Wed Feb 01 07:20:30 +0000 2017;5.0;-7.6923076923076925;-2.0;2.0;26.0;RT @Robert___Harris: Labour position on Article 50 is insane. If Brexit is a success they will get no credit, if it fails they will share t…;5de1db7c.d45e14;0.0;3.0
595;Wed Feb 01 07:28:20 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;89443052.cea3;0.0;5.0
596;Wed Feb 01 07:31:37 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;ebc8b56d.408368;0.0;4.0
597;Wed Feb 01 07:31:22 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";f9525077.6a7d2;0.0;3.0
598;Wed Feb 01 07:34:42 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";7cb55fa3.ec6f5;0.0;3.0
599;Wed Feb 01 07:34:18 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";bfe90f7c.477b8;0.0;1.0
600;Wed Feb 01 07:44:32 +0000 2017;6.0;12.5;3.0;2.0;24.0;For non - Welsh speakers:  Brexit is good for Wales because weak £ means more people come here to murder birds for fun.;cfbfc76f.4e4868;0.0;2.0
601;Wed Feb 01 07:38:57 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;14d513a7.8c5fac;0.0;4.0
602;Wed Feb 01 07:40:49 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;8b84bc92.fb1a8;0.0;4.0
603;Wed Feb 01 07:41:02 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;4d9d0f0.eb1daf;0.0;4.0
604;Wed Feb 01 07:42:11 +0000 2017;6.0;9.090909090909092;2.0;3.0;22.0;@LadyDurrant let's not forget though that there are many ardent Remain supporters who would love to see UK fail after Brexit! 🙄😡👎🏻;deb2ad0a.9bdf5;0.0;2.0
605;Wed Feb 01 07:47:18 +0000 2017;7.0;-3.571428571428571;-1.0;1.0;28.0;@KTHopkins  @piersmorgan .  Brexit  re- Paul Dacre  So EU luvvie David Cameron does not approve of free speech and tried to get Dacre fired.;2e160346.9bfacc;0.0;1.0
606;Wed Feb 01 07:50:55 +0000 2017;7.0;-16.666666666666664;-4.0;2.0;24.0;No time for distraction.  There needs to be a loud, clear and strong voice to Leave Single Market or Brexit is lost! https://t.co/vk59TW0W1D;67490f63.a15f8;0.0;4.0
607;Wed Feb 01 07:53:27 +0000 2017;7.0;-5.88235294117647;-1.0;2.0;17.0;#clean air wd help. Stop waste of public £ on #brexit fiasco @euromove  @NewEuropeans @Youth4EuropeUK… https://t.co/coX64ou3i2;88c14772.167638;0.0;3.0
608;Wed Feb 01 07:51:11 +0000 2017;6.0;-26.08695652173913;-6.0;2.0;23.0;RT @JJfanblade: The slimy evil bastard just sinks lower with every new revelation,I hope he rots in hell.The trouble is, like Blair… ;9de471ad.6ba35;0.0;3.0
609;Wed Feb 01 07:57:17 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;8a14727a.b86ff;0.0;4.0
610;Wed Feb 01 08:01:39 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;c0f46da6.46fe3;0.0;5.0
611;Wed Feb 01 08:01:52 +0000 2017;7.0;0.0;0.0;0.0;9.0;'Exactly' . . . . . . . https://t.co/mokFWYHYbu;bfd7ed4e.327a2;0.0;0.0
612;Wed Feb 01 08:00:35 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;618a812b.49635;0.0;4.0
613;Wed Feb 01 08:03:33 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;9265626e.98683;0.0;4.0
614;Wed Feb 01 08:04:28 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;4452c93.8850938;0.0;4.0
615;Wed Feb 01 08:10:18 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;86672049.7442d;0.0;5.0
616;Wed Feb 01 08:07:22 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;"RT @AndrewzCooper: Worse, the PM agrees. No matter how disastrous the consequences might turn out to be the ""will of the people"" is pa… ";5e6530cc.d3d6;0.0;3.0
617;Wed Feb 01 08:09:16 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;"RT @AndrewzCooper: Worse, the PM agrees. No matter how disastrous the consequences might turn out to be the ""will of the people"" is pa… ";5e25b1ec.0dc05;0.0;3.0
618;Wed Feb 01 08:11:51 +0000 2017;6.0;26.31578947368421;5.0;4.0;19.0;RT @CoreyLHughes: .@jeremycorbyn Leading next to your enemies in the country's interest. This is what courage looks like.… ;24d51e3.6e9e6e2;0.0;1.0
619;Wed Feb 01 08:11:47 +0000 2017;5.0;-11.11111111111111;-3.0;2.0;27.0;No cuz he never intended to loose the stupid man it was all a game to him but thank God he threw loosing dice we ne… https://t.co/rBeoBf46wU;3e9acfd1.1046c;0.0;3.0
620;Wed Feb 01 08:26:33 +0000 2017;12.0;0.0;0.0;0.0;32.0;Brexit Bulletin: The Price of Article 50 - \n            Sign up to receive the Brexit Bulletin in your inbox, and... https://t.co/Q0OpPZgLa2;dde92dc0.8aaf7;0.0;0.0
621;Wed Feb 01 08:22:58 +0000 2017;8.0;-21.052631578947366;-4.0;1.0;19.0;@PaulDBurgess @YourAnonCentral wish you folks could stop brexit and kick this bully back    Sad in 🇨🇦;ae607f13.5a5cb;0.0;3.0
622;Wed Feb 01 08:21:01 +0000 2017;6.0;34.48275862068966;10.0;4.0;29.0;"RT @LorraineJohnson: Wow I'm not a Tory fan but I love Ken Clarke &amp; this is a great speech. Bit worried about his BP tho, somebody get h… ";dbd0a503.3e4f38;0.0;1.0
623;Wed Feb 01 08:17:28 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;"RT @AndrewzCooper: Worse, the PM agrees. No matter how disastrous the consequences might turn out to be the ""will of the people"" is pa… ";9c434a6e.869378;0.0;3.0
624;Wed Feb 01 08:20:09 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;"RT @AndrewzCooper: Worse, the PM agrees. No matter how disastrous the consequences might turn out to be the ""will of the people"" is pa… ";8887c780.c64008;0.0;3.0
625;Wed Feb 01 08:33:27 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;4a91181f.370e58;0.0;1.0
626;Wed Feb 01 08:27:35 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;39647cc3.d1a9e4;0.0;4.0
627;Wed Feb 01 08:28:19 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;e19383c6.95853;0.0;4.0
628;Wed Feb 01 08:28:34 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;82b84c3c.4bb62;0.0;4.0
629;Wed Feb 01 08:29:22 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;9f216214.97fe3;0.0;4.0
630;Wed Feb 01 08:46:49 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;f518630d.1e507;0.0;1.0
631;Wed Feb 01 08:37:28 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;1b842d2e.6643d3;0.0;4.0
632;Wed Feb 01 08:42:56 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;1a257531.57fc9b;0.0;4.0
633;Wed Feb 01 08:39:37 +0000 2017;6.0;0.0;0.0;2.0;25.0;RT @melaniekmelvin: We need a no confidence motion  in Theresa May to negotiate Brexit. She is unfit. EU leaders have no respect for her.\n@…;ea9eb80d.e562d8;0.0;3.0
634;Wed Feb 01 08:39:42 +0000 2017;6.0;-20.0;-5.0;2.0;25.0;RT @PedroStephano: But the stupid will protest it SHOULD be free. And we shall greet their stupidity with I TOLD YOU SO. Experts told… ;b0acc7d1.ef5ca8;0.0;3.0
635;Wed Feb 01 08:47:32 +0000 2017;7.0;7.6923076923076925;2.0;3.0;26.0;"RT @VeeCee30: 😁 No &amp;I don't buy it in real life either. Amendment NC99 to allow for Parl 2vote again if no suitable deal reached… ";8d547c1.722c38;0.0;2.0
636;Wed Feb 01 08:57:16 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;a6ff62ee.6b094;0.0;4.0
637;Wed Feb 01 08:48:27 +0000 2017;6.0;0.0;0.0;2.0;25.0;RT @melaniekmelvin: We need a no confidence motion  in Theresa May to negotiate Brexit. She is unfit. EU leaders have no respect for her.\n@…;a7e84a90.3df238;0.0;3.0
638;Wed Feb 01 08:52:34 +0000 2017;6.0;0.0;0.0;2.0;25.0;RT @melaniekmelvin: We need a no confidence motion  in Theresa May to negotiate Brexit. She is unfit. EU leaders have no respect for her.\n@…;426ee710.c94108;0.0;3.0
639;Wed Feb 01 08:55:56 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;854ccd04.7b1bc;0.0;5.0
640;Wed Feb 01 09:03:39 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;5ba86ff0.648f4;0.0;4.0
641;Wed Feb 01 09:03:00 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;79b623a3.d1721c;0.0;5.0
642;Wed Feb 01 08:59:17 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;5f5e528.2f878ac;0.0;4.0
643;Wed Feb 01 08:59:41 +0000 2017;6.0;-13.043478260869565;-3.0;0.0;23.0;RT @doncollier: Never forget this is the guy who pushed  economically suicidal transaction tax, called  Barnier's law.  Remember ov… ;7304a0c1.dfd5e;0.0;2.0
644;Wed Feb 01 08:57:40 +0000 2017;6.0;-18.181818181818183;-4.0;1.0;22.0;RT @MrFurby: Hard Tory #Brexit future: the rich get richer and the poor poorer. Remain or Leave, nobody voted for this.… ;4ee43d3b.d5ecb4;0.0;4.0
645;Wed Feb 01 09:10:48 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;81656bcf.eb86c8;0.0;4.0
646;Wed Feb 01 09:13:17 +0000 2017;7.0;-27.27272727272727;-6.0;2.0;22.0;Internet has given us trolling, trump, fake news, fake ads, billionaires off no profit, empty shops, job losses, brexit.. Its really great.;65da90bf.b8ee2;0.0;5.0
647;Wed Feb 01 09:14:42 +0000 2017;7.0;0.0;0.0;0.0;16.0;"UK: "" Brexit "" .. USA: "" Here, hold my beer. "" "" Trump "" https://t.co/DkmdmaCBDF";3d9b47b4.6fe248;0.0;0.0
648;Wed Feb 01 09:08:52 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;544a6538.80585c;0.0;5.0
649;Wed Feb 01 09:09:04 +0000 2017;6.0;4.0;1.0;3.0;25.0;RT @TNRosie: A disturbing but interesting article https://t.co/6nKzqoxaKN Big data may not be good or bad but what you do with it will be #…;a545fd7b.93b91;0.0;2.0
650;Wed Feb 01 09:26:11 +0000 2017;12.0;-4.545454545454546;-1.0;1.0;22.0;ANALYSIS: Risk of Brexit pratfalls if ECAA deal not reached      \nhttps://t.co/MVhmQCVZom      #airlines;13fb143.1abdcec;0.0;1.0
651;Wed Feb 01 09:19:26 +0000 2017;8.0;-19.047619047619047;-4.0;1.0;21.0;RT @kimmiesorensen: @PaulDBurgess @YourAnonCentral wish you folks could stop brexit and kick this bully back    Sad in 🇨🇦;d859cccd.cd656;0.0;3.0
652;Wed Feb 01 09:18:53 +0000 2017;7.0;-25.0;-6.0;2.0;24.0;RT @EUflagmafia: Wed like to point out that trumpism is a completely different bunch of stinking rich sexist racist scum to our brex… ;9c45b3c8.f7f6d;0.0;4.0
653;Wed Feb 01 09:19:06 +0000 2017;7.0;-37.5;-6.0;0.0;16.0;@Askrigglad @itvnews   ITV is openly anti brexit ,  so are bias as hell.;58d04290.b104bc;0.0;3.0
654;Wed Feb 01 09:24:40 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;b5b01b8d.838588;0.0;5.0
655;Wed Feb 01 09:27:45 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;aa136c66.ae731;0.0;1.0
656;Wed Feb 01 09:30:25 +0000 2017;9.0;0.0;0.0;4.0;28.0;@ronaldstacey I don't agree, imo UK will suffer bad. If by some miracle Brexit is a success then i'll be big enough to admit I was wrong :);cd7ecc9c.e661;0.0;4.0
